coregistration/source_target/func_on_anat,signal_modeling/nuisance_regressors,motion_correction_realignment/register_to/mean,coregistration/cost_function/normalised_mutual_information,motion_correction_realignment/register_to/first,signal_modelling/temporal_noise_autocorrelation/FAST,spatial_normalization/template/MNI152_linear,spatial_normalization/interpolation/trilinear,spatial_normalization/template/MNI305,spatial_normalization/algorithm/linear,spatial_normalization/bias_regularisation/light,signal_modeling/nuisance_regressors/motion,coregistration/cost_function/normalised_cross_correlation,spatial_normalization/algorithm/DARTEL,spatial_normalization/bias_regularisation/medium,spatial_normalization/bias_regularisation/very_light,spatial_normalization/bias_fwhm,spatial_smoothing/fwhm,coregistration/cost_function/mutual_information,signal_modelling/temporal_noise_autocorrelation/AR1,slice_timing_correction/ref_slice/middle,slice_timing_correction/ref_slice,signal_modeling/hrf/temporal_derivs,coregistration/cost_function/entropy_correlation_coefficient,spatial_normalization/bias_regularisation/extremely_light,signal_modeling/hrf/canonical,spatial_normalization/interpolation/nearest_neighbour,spatial_normalization/bias_regularisation,signal_modeling/nuisance_regressors/comp_cor,signal_modeling/hrf/temporal_dispersion_derivs,slice_timing_correction/tool,spatial_normalization/interpolation/bspline,spatial_normalization/bias_regularisation/heavy,slice_timing_correction,slice_timing_correction/tool/spm,slice_timing_correction/ref_slice/first,spatial_normalization/template/MNI152_nonlinear,id,from_ref,target
False,False,True,False,False,False,False,False,False,False,0,0,False,False,0,0,0,6,True,True,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,5cff9facddc9a0181770a6e37e1f6bfe675891aed6464ae3294396c61751352d,0.7938461296186331,0
False,False,True,False,False,True,False,True,False,False,0,0,False,False,0,0,0,6,True,False,False,True,True,False,0,False,False,False,False,False,True,False,0,True,True,True,False,5bf33ce37b7ad0d6419e3042a2cb3a03a30ac03a9c49f9d57d44a5aeb1e2e532,0.7791065535695759,0
False,False,True,False,False,False,False,False,False,False,0,0,False,False,0,0,0,6,True,True,False,True,False,False,0,True,True,False,False,False,True,False,0,True,True,True,False,5864e62be8379c5f673e7341a3e4c28e396b478ed94c95773331f5edd7e307e3,0.788963763709614,0
False,False,True,False,False,True,False,True,False,False,0,0,False,False,0,0,0,6,True,False,True,True,False,False,0,True,False,False,False,False,True,False,0,True,True,False,False,5807b4bd8c58b309335988dd1dc060ea0d3596660af04ae4d305ea205e7621ab,0.7957662935603557,0
False,False,False,False,True,False,False,True,False,False,0,0,False,False,0,0,0,6,False,True,False,False,False,True,0,False,False,False,False,True,False,False,0,False,False,False,False,4e104f166da8f7bef4180277b7000a7fdc518d8118b480dfc18b9e958d3e962c,0.7873199011620097,0
False,False,True,False,False,True,False,False,False,False,0,0,False,False,0,0,0,6,True,False,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,46ad651bebfc2a115b49f671d7fdb992ffef881354c7320a98f64c41fa556d6d,0.7814110876305516,0
False,False,True,False,False,False,False,True,False,False,0,0,False,False,0,0,0,6,True,True,False,True,False,False,0,False,False,False,False,True,True,False,0,True,True,True,False,4519405a17ca209a5aaed293c29eeadb14f286b795eba0626c534c51d6dae9ea,0.7811756177875593,0
False,False,False,False,True,True,False,False,False,False,0,0,False,False,0,0,0,6,False,False,False,False,True,True,0,False,False,False,False,False,False,True,0,False,False,False,False,44b2d970da1804e7a9dad75c6d88f7f714a28501c237e0c8f387ca8e7af3878a,0.794720954422193,0
False,False,True,False,False,True,False,False,False,False,0,0,False,False,0,0,0,6,False,False,False,False,True,True,0,False,True,False,False,False,False,False,0,False,False,False,False,4257b64c6b6737bee85e452a28b2e4e8299029fe1b827f0c16082f4f3a8a98d4,0.7877576743447249,0
False,False,True,False,False,False,False,False,False,False,0,0,False,False,0,0,0,6,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0,False,False,False,False,411c43eb0a73f49a676d3a0b79ce54efe04a0ade465c9266bd77434c9a30a223,0.7929620607696449,0
False,False,True,False,False,True,False,False,False,False,0,0,False,False,0,0,0,6,False,False,False,True,True,True,0,False,True,False,False,False,True,False,0,True,True,True,False,4116b55dcc4089852640173cd04b3f2ee5809545ee00328dd8b522eca49fe5b6,0.7747673542413108,0
False,False,False,False,True,False,False,True,False,False,0,0,False,False,0,0,0,6,False,True,True,True,False,True,0,False,False,False,False,True,True,False,0,True,True,False,False,3c131cdab6663f4b4b8ed3664954953ee23143f2be3b3e8a0b800107c146da72,0.7864298902920561,0
