coregistration/source_target/func_on_anat,signal_modeling/nuisance_regressors,motion_correction_realignment/register_to/mean,coregistration/cost_function/normalised_mutual_information,motion_correction_realignment/register_to/first,signal_modelling/temporal_noise_autocorrelation/FAST,spatial_normalization/template/MNI152_linear,spatial_normalization/interpolation/trilinear,spatial_normalization/template/MNI305,spatial_normalization/algorithm/linear,spatial_normalization/bias_regularisation/light,signal_modeling/nuisance_regressors/motion,coregistration/cost_function/normalised_cross_correlation,spatial_normalization/algorithm/DARTEL,spatial_normalization/bias_regularisation/medium,spatial_normalization/bias_regularisation/very_light,spatial_normalization/bias_fwhm,spatial_smoothing/fwhm,coregistration/cost_function/mutual_information,signal_modelling/temporal_noise_autocorrelation/AR1,slice_timing_correction/ref_slice/middle,slice_timing_correction/ref_slice,signal_modeling/hrf/temporal_derivs,coregistration/cost_function/entropy_correlation_coefficient,spatial_normalization/bias_regularisation/extremely_light,signal_modeling/hrf/canonical,spatial_normalization/interpolation/nearest_neighbour,spatial_normalization/bias_regularisation,signal_modeling/nuisance_regressors/comp_cor,signal_modeling/hrf/temporal_dispersion_derivs,slice_timing_correction/tool,spatial_normalization/interpolation/bspline,spatial_normalization/bias_regularisation/heavy,slice_timing_correction,slice_timing_correction/tool/spm,slice_timing_correction/ref_slice/first,spatial_normalization/template/MNI152_nonlinear,id,from_ref,target
False,True,True,False,False,False,False,True,False,False,0,18,False,False,0,0,0,6,True,True,False,False,False,False,0,True,False,False,False,False,False,False,0,False,False,False,False,e8b8cb1c0943e41bd6d58a85e0dbe9ffe9d73e750b5a5618ebc4266604c8463a,0.960820347295544,0
False,True,True,True,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,True,True,False,False,0,False,False,False,False,True,True,False,0,True,True,False,False,e64b3c7474c70d05ca7169ab037f74a69274e92787b2a31f22eae05662cfd6e4,0.9764725783032092,0
False,True,True,False,False,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,e4cb38d0ff32b516ae25cad525fbae1fde63d6a8e21f9911c69b4c9b8f2abd18,0.9683059570880896,0
False,True,True,True,False,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,False,False,0,False,False,False,False,True,False,True,0,False,False,False,False,e470b642adc131a09aa0dc4d8a19f8bc290c643a0da6b03f84e700f8dfd9a6ef,0.9631726765057664,0
False,True,True,False,False,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,False,True,0,False,True,False,False,True,True,False,0,True,True,False,False,e1e80ac8cc3d4b8ea0d38f4b419100c5dd6558b56ac428ecb0a665b1fb2680a9,0.9365662986080544,0
False,True,True,False,False,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,False,True,0,False,False,False,False,True,True,True,0,True,True,False,False,de3fbe33db67b4af62ce5ba415b880800bb9cdcbf5ffa7f2e5dc42d7edad1eeb,0.9609780054761564,0
False,True,True,False,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,True,0,False,False,False,False,False,True,False,0,True,True,False,False,dcc54deb5fce9155f9afef351c82905d8131614edd3e0edc630c190f0425af4c,0.9899594978693738,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,dc501fcb8ce581127639e3a23b2080d9a1e6c850fa735897d11442095f1679c8,0.9623549294326316,0
False,True,True,True,False,False,False,True,False,False,0,18,False,False,0,0,0,6,False,True,True,True,True,False,0,False,False,False,False,False,True,False,0,True,True,False,False,db9203de1608d145eeb0bf7ff409fc85da238a00f51116595ae3ca9d743ade66,0.97667128816542,0
False,True,True,False,False,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,False,False,False,False,0,False,True,False,False,True,False,False,0,False,False,False,False,da5c82c47e4e920a05b950df524b3f676d61c4dc0cbeb5722adebbb37ec9f090,0.9309446063327388,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,True,False,False,False,False,False,False,0,False,False,False,False,da473dfae5b4aed5567bb05fa7f514356ae7b5c350ad352ab5c8b826fc2983fc,0.9699731329206644,0
False,True,True,False,False,False,False,True,False,False,0,18,False,False,0,0,0,6,False,True,False,False,True,True,0,False,False,False,False,False,False,False,0,False,False,False,False,d9d3ecf02e9ee292ab0cdca87255f962a7c7d3771a634afcefa5b4f2aeb70ff8,0.9697214690586272,0
False,True,True,False,False,False,False,True,False,False,0,24,False,False,0,0,0,6,True,True,False,False,True,False,0,False,False,False,False,False,False,False,0,False,False,False,False,d91412cbaaef954c2dc322db7360a2fcce700fb883d42b237eabd8b863cf4887,0.9794400095707116,0
False,True,True,False,False,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,False,False,False,False,True,False,False,0,False,False,False,False,d8fbe76a93a5cd9e79153e071206d303432af453aab6a5c025af188a45681e25,0.9638896048534938,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,True,True,0,False,False,False,False,False,True,True,0,True,True,False,False,d449ff121225bfe4c05a7152dca6e91d8f8191f454b08890eda24e9f0dc16709,0.9772440669695884,0
False,True,False,True,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0,False,False,False,False,d2c9f8d2bebf74f2ac6412dd53f8be460a6a40552f731ebcf9447e8c96ea2439,0.958507083676174,0
False,True,True,False,False,False,False,True,False,False,0,18,False,False,0,0,0,6,False,True,False,False,False,True,0,True,False,False,False,False,False,False,0,False,False,False,False,cee82033109101f0170577853fd8d6b0bd38297a3eedac965216bb021ab5fa43,0.9663838348629596,0
False,True,False,True,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,False,0,False,True,False,False,True,False,False,0,False,False,False,False,cb3eeba645a0ab2d7954eaf19159069ee45ec9101e0e593b822803e2dc7505d4,0.9460581560036052,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,False,False,False,0,True,False,False,False,False,False,True,0,False,False,False,False,c905c1433412e29aff4228bf261ed93e3a141088f45007058e7ab2f00753a658,0.9711553262120632,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,True,True,False,False,0,True,True,False,False,False,True,False,0,True,True,False,False,c8d363cd6fc69df32d3bb070953cf09efa57cffea005b31ca82488e0d1ee8f44,0.9585140995734912,0
False,True,True,False,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,False,True,0,False,False,False,False,True,True,True,0,True,True,False,False,c862ce160c5978e23287bf8adb19708e44cd9bf580588bfc01a6be7dc7d5fe34,0.9769765367072262,0
False,True,False,False,True,True,False,True,False,False,0,18,False,False,0,0,0,6,False,False,False,False,False,True,0,True,False,False,False,False,False,False,0,False,False,False,False,c7de67fb142bcbf5380a39c4a63b4f2c4347e81144f80c212621605b61a519cc,0.9658321394154442,0
False,True,False,False,True,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,False,False,True,0,False,False,False,False,True,False,False,0,False,False,False,False,c2f16c4ef6e5dd52af1c8b876f4a460273f0f4c902055672c5ff63275074ea4c,0.9667870052515972,0
False,True,True,True,False,False,False,True,False,False,0,18,False,False,0,0,0,6,False,True,False,False,False,False,0,True,False,False,False,False,False,False,0,False,False,False,False,c2866a24d5fe708b18dee1b50b44d7d2051ae3a38d8512ae460877074a3b3d3e,0.9700910096553418,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,True,False,0,False,True,False,False,False,True,False,0,True,True,False,False,c248f27e75e29d7560e6065313c46870cd698aeca0484a371b8f91e7cb705cda,0.9537050196645596,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,bc22f931ea06952b6f86099d02d90d4dbd14c43dbdc7839857567a8901f2ab15,0.9348982685525188,0
False,True,True,True,False,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,False,False,0,True,False,False,False,False,True,True,0,True,True,False,False,b8e9a692db5aba020e73666d06018faae17cb6bb31301bb532756ca22df7ba84,0.9795259345903968,0
False,True,False,False,True,True,False,True,False,False,0,18,False,False,0,0,0,6,False,False,False,False,True,True,0,False,False,False,False,False,False,False,0,False,False,False,False,b6aae08414252bd66bbcbc88975b8d7fbfe55b618107c0f80941b8a4d5e97557,0.9686445740994984,0
False,True,True,False,False,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,True,0,True,False,False,False,False,True,False,0,True,True,False,False,b618d0012db3d160b79fbc74136d90d04e76ea20a0fa2b22361350970ec2a64a,0.9815351486092216,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,False,False,False,False,False,True,0,False,False,False,False,b31f3e99f37ea17cb9cccb2b499f7699fd73ecacb00dc6b53c32ed7b5cae1aca,0.9892413457602552,0
False,True,True,False,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,True,True,False,True,0,False,False,False,False,True,True,False,0,True,True,False,False,b141013f2ad32ecc0469e69560ef93ef297a6dfd1ed01d25c6d9b2ed11cbeff3,0.9731132200790272,0
False,True,False,True,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,b10ba27b41c72cecd805fe36c225741ff4fd50f1f9f734d027a7de9a13d74ad5,0.989591569466676,0
False,True,True,False,False,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,af3b74ddb494cd8ec4278d8acba801ac4cf7f36dca5c39b5cd7892a73ca4cf99,0.947670964133174,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,False,True,0,False,True,False,False,True,False,False,0,False,False,False,False,ad56251c268422d5341551ccc1e027f2c3599e0959f27285135ddb10565a07da,0.9326761073629704,0
False,True,False,False,True,False,False,True,False,False,0,18,False,False,0,0,0,6,True,True,True,True,False,False,0,True,False,False,False,False,True,False,0,True,True,False,False,acf303e1f6f2b2fd90f428fe144caa8325154f9683c1ee93ff9df0b042b1e86e,0.9620785678766366,0
False,True,False,False,True,False,False,True,False,False,0,18,False,False,0,0,0,6,False,True,False,False,False,True,0,True,False,False,False,False,False,False,0,False,False,False,False,a8cda09b7bfca564138aa0c485f9667ce7358c0596307ece397ab7c257395818,0.9658321394154442,0
False,True,True,False,False,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,a3157837cf0dca87636640cfdbaa172285a4f7472646dbc5ca30b14b00176c12,0.971279138218378,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,9f5fe8b5d28b2be578ebf622991e8cbd4906a24f2d54d57236946acbdd0a311e,0.965971104583316,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,False,True,True,0,False,False,False,False,False,False,True,0,False,False,False,False,9dffa85ef61bb6d414ebfc4963c1baea8ea0f8bb96f240a1a4038ff6a93a1066,0.97384037379928,0
False,True,True,False,False,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,True,0,False,False,False,False,True,True,False,0,True,True,False,False,9cad21f114e9adad0903d9351faa03c7d0ccd8da7ddb86f33dc5fa54cd048ac4,0.9731132200790272,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,True,0,True,False,False,False,False,True,True,0,True,True,False,False,9ba0b718d790ea3aeb14db56b7aaf7384521784e4c78d01b96c838727f4fe983,0.985550769461822,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,96826c251a7d5c8adb5b00758392f8141b0800f7bef59aa63f1534a25714228c,0.9691362831103576,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,True,True,0,False,False,False,False,False,True,True,0,True,True,False,False,95722853b877609addb1a1a442d1aed28f8810113fc80e9e7b9bd1f718dec722,0.976035017010186,0
False,True,True,True,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,952ae01c6065f7d618a92ea74ce7997f1ae21c5646ca5121597a4c3223940fcb,0.98231974723675,0
False,True,True,False,False,False,False,True,False,False,0,18,False,False,0,0,0,6,True,True,True,True,False,False,0,True,False,False,False,False,True,False,0,True,True,False,False,90857a6b00cbc337213595e2da1761df8e6b10f20298aca17f6c8a1ab5b8e70e,0.9634634991843496,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,9037f0169081bf3c0dea98c2604ec4ed695ecb0ca86f36fab79f2a3a712a0361,0.9458052829119848,0
False,True,True,True,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,False,0,False,True,False,False,True,False,False,0,False,False,False,False,8ee1ced3174a1b04102e02203a45a1b6112b8138c9eba396cb9407cb65455cd1,0.9491505573799992,0
False,True,False,True,True,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,False,0,False,True,False,False,False,True,False,0,True,True,False,False,8eca18cbccea8d97e057e23e75c76aeeeae2dab0261807f15e077675c94e3dd3,0.9687654413461516,0
False,True,False,True,True,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,8eb26b31d64a13f21c31b95c6531f195e1529e9d04ecb9d8308d94da7c3c4dc4,0.9937327273265816,0
False,True,False,True,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,8e7a3fb09a6004de3f0afe2851c25be3282d4b51ffe7cb8bba3dc83dfdf29ed1,0.9653338143648286,0
False,True,False,True,True,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,False,False,0,False,False,False,False,True,False,True,0,False,False,False,False,8e7738f4d69bfb52051420323f77167ecf85dfb9cdc9e6c51db70413def689ca,0.9712113816785156,0
False,True,True,True,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,False,0,False,False,False,False,False,True,False,0,True,True,False,False,889bbc7063e945b85a8312088b6ab5295b542eacaadc80f5d9c223e117f2d754,0.9935889995255236,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,True,0,True,True,False,False,False,False,False,0,False,False,False,False,885e713775f3e76f5757003b0aa28bc3274ac6684c3cae78d5fff7c224247d1f,0.9576462763953688,0
False,True,False,False,True,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,87e2e5ad5af5dc80542e9426029f1b00891b22194ecbf4ee997d4d99a24393c6,0.9848540268191632,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,False,False,False,0,False,True,False,False,True,False,False,0,False,False,False,False,85274be9c76e96ce791c7d6dab65e91da3cd065881355feeaad9b29eb90c88f0,0.9325281582888274,0
False,True,True,False,False,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,831f574c5dc3ddabe65afc3e7315dbc4d98a73254e4cdce4c05a6545f48f5486,0.9543672803483768,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,True,0,False,True,False,False,True,True,False,0,True,True,False,False,7d3270a664f7d52829fa970856e68ab17001469f268678c719b07a99d8dd7ceb,0.9512346032170584,0
False,True,False,False,True,False,False,True,False,False,0,24,False,False,0,0,0,6,True,True,False,False,False,False,0,False,False,False,False,True,False,False,0,False,False,False,False,7b0c23dc28a8c017f164527a4fe8f5c9774f53962d73f2a30ca5cf6e5effa91c,0.9599845057597576,0
False,True,False,True,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,False,0,False,False,False,False,True,False,True,0,False,False,False,False,79935ffa52329fff65528f8888a4a3c3de3fdab22fa7cdbfefc5f5c274d5a2f0,0.9712113816785156,0
False,True,True,True,False,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0,False,False,False,False,73f58b4b40fd50331130902dbdf5c93307cb8889029db25f37b1733a8a9f9881,0.9490601457922082,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,True,True,True,True,0,False,False,False,False,False,True,False,0,True,True,False,False,71e407ecf3e4c3b45941b22394d693b9dbbaa03f7d21f1e90fc4482415cac5c5,0.9889423601227108,0
False,True,True,True,False,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,6fd1d95b25bd4a2fd12c5c996b2593c83579f501fcb80036f48df27080d72a2f,0.9837329886077032,0
False,True,False,False,True,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0,False,False,False,False,6e80ac3d03bb737e93a27bbd6a07d108b6e935a60141a87381d2a034fb9219da,0.9538006508992688,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,True,True,True,False,0,False,True,False,False,False,True,False,0,True,True,False,False,6cdeef26339e23a9eb2462d32d3f57829ab06e1af0caebc38e1e4199e69862b8,0.948612444909126,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,6bd15e0e218bc4ada1bc8c10cb9d98a811f3f62bbf66827fd1b5df1f8216d031,0.9691362831103576,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,False,False,0,True,False,False,False,False,True,True,0,True,True,False,False,691a77947fdf4a56c03db8f8c036a9889fa71fd4748324454e956a069a1a77ea,0.9740956600794268,0
False,True,False,False,True,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,684ed126ddc94ab1a7db3e880b0fac515c25ea8c2996212a7c4c738d8f864df1,0.981088481888058,0
False,True,False,True,True,False,False,True,False,False,0,18,False,False,0,0,0,6,False,True,False,False,False,False,0,True,False,False,False,False,False,False,0,False,False,False,False,65985debeaca69ce587a38dd194dd322f5f44cc7211fe2658823070294665e20,0.966331871574604,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,64d787c9d73b14355735c6bdb8b0431cd7ae756e57edc9a17231cb333b3584ba,0.9348982685525188,0
False,True,False,False,True,True,False,True,False,False,0,18,False,False,0,0,0,6,False,False,True,True,False,True,0,True,False,False,False,False,True,False,0,True,True,False,False,63669d11fdc934c5bd51d71bcfbdcf8bd57e1f9d8b54da4fa1befb661fd4420a,0.9687552656651274,0
False,True,True,False,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,False,False,False,False,False,False,0,False,False,False,False,6359a4069bbb0f98deeb46ac6ab71b050966e3391fe0d3463eb77c6ff1aa6f22,0.9854054928069604,0
False,True,False,True,True,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,False,False,0,True,True,False,False,False,True,False,0,True,True,False,False,60228a827a49e3e9c80e61cda487b53a5caf09881e1d0b49d2767e7818ece57b,0.962447560822924,0
False,True,False,True,True,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,False,0,True,False,False,False,False,True,False,0,True,True,False,False,5d79712766758ee0fe7fb53486b5838018f8d865b9513926a4b38f1b25570e6a,0.981643412130154,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,False,True,0,True,False,False,False,False,True,True,0,True,True,False,False,5d136d02774ebcdc7a0baedfd23a906bd5bf092ab32615cff5cbd7158c73c5ad,0.9736802678362942,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,True,True,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,5cf93578679ef658bf4f5aac47873330343927dec00840f0823c4c9a1625319b,0.9451961052194264,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,False,False,False,False,True,False,True,0,False,False,False,False,5ad3baf1488b0bc65483361d4015ddea9d2a91e5bbac6512403f0d600b62dea2,0.9671743899974812,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,59a344ca6d4c35842140a3e9a02a66981d08df1e19f15fa03aabc99417579652,0.9505216038744484,0
False,True,True,False,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,True,0,False,True,False,False,False,True,False,0,True,True,False,False,55ae0e96ad2209c533732cd8cb7eddf8aa12c7c33c099b26c31f5522fdcda725,0.9694452631548496,0
False,True,True,True,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,False,False,0,True,True,False,False,False,True,False,0,True,True,False,False,50bd0b8b40b268cbfefe3f112499e15a43114c6e347ef0010c0fae0a076a62d0,0.9629773021225873,0
False,True,True,False,False,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,True,True,False,False,0,True,True,False,False,False,True,False,0,True,True,False,False,4b9cd0e9ee7597ab82a153f28fa248cf9cf33e01487d0d8513717776773288b2,0.9472805876360728,0
False,True,True,False,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,True,False,False,False,False,False,0,False,False,False,False,4a2c7f224d52d32e04f2caac6cef43a76ee5bc3ee666903909566804e0387caa,0.9656076460546612,0
False,True,True,True,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,4a164904e4dce403adb35c6dc483affa99b85a8b37fe8d014eb403266bbc2257,1.0,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,False,True,True,0,False,True,False,False,False,False,False,0,False,False,False,False,468b12bae39c59f4ed02c3b5d5ad60c9cee9bb4ea54f753f1973b7096b9f5488,0.9503452898947092,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,True,False,False,False,False,False,0,False,False,False,False,446f893d4474be5fb76df890c8405bc6f6e6dbf3a58a7a6b97bfe4f4ba591c7d,0.9646996078704244,0
False,True,False,True,True,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,False,False,False,0,True,False,False,False,False,False,False,0,False,False,False,False,43f186995d5205fb63d8ef676cbb475b9ed50d81af7c375ae9a5cbbf2ffdfbed,0.9772735627340516,0
False,True,False,False,True,False,False,True,False,False,0,18,False,False,0,0,0,6,True,True,True,True,False,False,0,False,False,False,False,True,True,False,0,True,True,False,False,4032e63fa120e0822fccbdf4a939dd2a561bc3b20d6b13b6462ce1eb21695ff5,0.947569970876902,0
False,True,True,False,False,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,True,True,0,False,False,False,False,False,False,True,0,False,False,False,False,3e27236adfd6f53460d1fe4c202507e76066eb49001a4c753edbbecf93ff9de1,0.974812153971927,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,39e6bf7b4ae0f339043540c5c6ef79c40c15d8b4c71c82f4258bb4e2aac593f0,0.9742547883386083,0
