coregistration/source_target/func_on_anat,signal_modeling/nuisance_regressors,motion_correction_realignment/register_to/mean,coregistration/cost_function/normalised_mutual_information,motion_correction_realignment/register_to/first,signal_modelling/temporal_noise_autocorrelation/FAST,spatial_normalization/template/MNI152_linear,spatial_normalization/interpolation/trilinear,spatial_normalization/template/MNI305,spatial_normalization/algorithm/linear,spatial_normalization/bias_regularisation/light,signal_modeling/nuisance_regressors/motion,coregistration/cost_function/normalised_cross_correlation,spatial_normalization/algorithm/DARTEL,spatial_normalization/bias_regularisation/medium,spatial_normalization/bias_regularisation/very_light,spatial_normalization/bias_fwhm,spatial_smoothing/fwhm,coregistration/cost_function/mutual_information,signal_modelling/temporal_noise_autocorrelation/AR1,slice_timing_correction/ref_slice/middle,slice_timing_correction/ref_slice,signal_modeling/hrf/temporal_derivs,coregistration/cost_function/entropy_correlation_coefficient,spatial_normalization/bias_regularisation/extremely_light,signal_modeling/hrf/canonical,spatial_normalization/interpolation/nearest_neighbour,spatial_normalization/bias_regularisation,signal_modeling/nuisance_regressors/comp_cor,signal_modeling/hrf/temporal_dispersion_derivs,slice_timing_correction/tool,spatial_normalization/interpolation/bspline,spatial_normalization/bias_regularisation/heavy,slice_timing_correction,slice_timing_correction/tool/spm,slice_timing_correction/ref_slice/first,spatial_normalization/template/MNI152_nonlinear,id,from_ref,target
False,True,True,False,False,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,True,True,False,0,False,False,False,False,False,True,False,0,True,True,True,False,755f39143f8f0b2412578860c8d32898954f8423f12e8a9d1aa5276ca58f5ffc,0.9693801975677562,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,True,True,True,True,0,False,False,False,False,False,True,False,0,True,True,False,False,71e407ecf3e4c3b45941b22394d693b9dbbaa03f7d21f1e90fc4482415cac5c5,0.9941025688624427,0
False,True,True,True,False,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,6fd1d95b25bd4a2fd12c5c996b2593c83579f501fcb80036f48df27080d72a2f,0.9858568409661864,0
False,True,True,True,False,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,False,True,False,False,0,False,False,False,False,True,True,False,0,True,True,True,False,6ebe3fde606a5ce7da4561afe36087b13194c3bd90ceb0c26c23e70016bb4c54,0.9466616873784688,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,True,True,True,False,0,False,True,False,False,False,True,False,0,True,True,False,False,6cdeef26339e23a9eb2462d32d3f57829ab06e1af0caebc38e1e4199e69862b8,0.9673120746782784,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,6bd15e0e218bc4ada1bc8c10cb9d98a811f3f62bbf66827fd1b5df1f8216d031,0.9815057859885294,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,True,False,False,0,False,False,False,False,True,True,False,0,True,True,True,False,6ab97085a8e4d559a40588108730367083836cc619993d8f845df59f62fd6e5b,0.9445374998926848,0
False,True,True,True,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,True,True,False,0,False,False,False,False,False,True,False,0,True,True,True,False,6a45076ef4e7d5e2e19b1eff4c2400f12820aff5f5de35786a0a2f8889ce0fc1,0.9715748292304508,0
False,True,False,False,True,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,684ed126ddc94ab1a7db3e880b0fac515c25ea8c2996212a7c4c738d8f864df1,0.9925600916215704,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,64d787c9d73b14355735c6bdb8b0431cd7ae756e57edc9a17231cb333b3584ba,0.9447563765452834,0
False,True,True,False,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,False,False,False,False,False,False,0,False,False,False,False,6359a4069bbb0f98deeb46ac6ab71b050966e3391fe0d3463eb77c6ff1aa6f22,0.9920216587661674,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,True,True,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,5cf93578679ef658bf4f5aac47873330343927dec00840f0823c4c9a1625319b,0.954224824319188,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,False,False,False,False,True,False,True,0,False,False,False,False,5ad3baf1488b0bc65483361d4015ddea9d2a91e5bbac6512403f0d600b62dea2,0.9655156428620388,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,59a344ca6d4c35842140a3e9a02a66981d08df1e19f15fa03aabc99417579652,0.9666547063643368,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,True,True,False,True,False,False,0,False,False,False,False,True,True,True,0,True,True,True,False,5887bab42574b98e6ac43ad8b3232d7ea7c63ac3756624e37637d61a7898ac49,0.9461241948822072,0
False,True,True,False,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,True,0,False,True,False,False,False,True,False,0,True,True,False,False,55ae0e96ad2209c533732cd8cb7eddf8aa12c7c33c099b26c31f5522fdcda725,0.9816313297360169,0
False,True,True,False,False,False,False,True,False,False,0,24,False,False,0,0,0,6,True,True,False,True,True,False,0,False,False,False,False,False,True,False,0,True,True,True,False,521098a29538c2356a9071eb57750d7fa59f979c7acb658f1f98a7622a3f0136,0.9693801975677562,0
False,True,False,False,True,True,False,True,False,False,0,18,False,False,0,0,0,6,False,False,False,True,False,True,0,False,False,False,False,True,True,False,0,True,True,True,False,4c85edc9f5835cb0bbdb5e7299c1388204e35aa7568d8d7da1436236e75a9011,0.939504053787847,0
False,True,True,False,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,True,False,False,False,False,False,0,False,False,False,False,4a2c7f224d52d32e04f2caac6cef43a76ee5bc3ee666903909566804e0387caa,0.9789467693437576,0
False,True,True,True,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,4a164904e4dce403adb35c6dc483affa99b85a8b37fe8d014eb403266bbc2257,1.0,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,False,True,True,0,False,True,False,False,False,False,False,0,False,False,False,False,468b12bae39c59f4ed02c3b5d5ad60c9cee9bb4ea54f753f1973b7096b9f5488,0.9666837295560468,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,True,False,False,False,False,False,0,False,False,False,False,446f893d4474be5fb76df890c8405bc6f6e6dbf3a58a7a6b97bfe4f4ba591c7d,0.9782504648575122,0
False,True,True,False,False,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,True,True,True,0,False,False,False,False,False,True,True,0,True,True,True,False,421194597c163dd91d9ce4b9452c377345fa7089c0fef4436dffb95c673dd2c6,0.9644874260516428,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,True,False,False,0,False,True,False,False,True,True,False,0,True,True,True,False,41cc982421a031b2b8dce89f75cce5d40a0d74290ffd38e977a1180be955b834,0.9274071575503294,0
False,True,False,False,True,False,False,True,False,False,0,18,False,False,0,0,0,6,True,True,True,True,False,False,0,False,False,False,False,True,True,False,0,True,True,False,False,4032e63fa120e0822fccbdf4a939dd2a561bc3b20d6b13b6462ce1eb21695ff5,0.9562842107631182,0
False,True,True,False,False,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,True,True,0,False,False,False,False,False,False,True,0,False,False,False,False,3e27236adfd6f53460d1fe4c202507e76066eb49001a4c753edbbecf93ff9de1,0.9823647498593208,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,True,True,False,0,False,False,False,False,False,True,True,0,True,True,True,False,3c9e8ebf337ede55de397425f019d753dca4316654d807aa9f44fe7e234affa2,0.963535640545487,0
False,True,True,False,False,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,False,True,False,False,0,False,False,False,False,True,True,True,0,True,True,True,False,3b59129a021d428923efeb4b4e272ecb328af4bd1576087c9457576018770d05,0.9408991684947628,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,False,True,False,False,0,False,True,False,False,True,True,False,0,True,True,True,False,3a9f642fc69e25b0249c29200e88afa8956cd7285f7f37db3737337e44c9138f,0.928047745973309,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,39e6bf7b4ae0f339043540c5c6ef79c40c15d8b4c71c82f4258bb4e2aac593f0,0.9815476282854392,0
False,True,True,False,False,True,False,True,False,False,0,18,False,False,0,0,0,6,False,False,False,True,False,True,0,False,False,False,False,True,True,False,0,True,True,True,False,3540aafd09c4d078cdcff2250a57e9ee7b4c10a2f022b90a7049b652e7411947,0.9402151741891254,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,True,0,False,False,False,False,True,False,True,0,False,False,False,False,32f381b087db42ea47cfba2bb2a3dbdb3f7c75e402f0a0577ecb4d427951fb4b,0.9675366301480576,0
False,True,False,False,True,True,False,True,False,False,0,18,False,False,0,0,0,6,True,False,False,True,False,False,0,False,False,False,False,True,True,False,0,True,True,True,False,309e18a94851c0ccc5de682fe66ec206e6931f84315a696f43034b05443260e7,0.9387937001030116,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,False,True,False,True,0,False,False,False,False,True,True,False,0,True,True,True,False,2fc109ed87b98dc024e97a9ba8ce52a30fc4ae4139c393830f7941536f563537,0.9452813630896516,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,True,True,0,False,True,False,False,False,True,False,0,True,True,False,False,2ed3289840dcf83a1552970cace47a98f802a8ee16a82c69cb8477a11dad75b2,0.9679179467935892,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,True,True,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,2e53de3c1b9588c18721cf7cc3624a83adcdf1f57b81db7ec61bac8a25a4718c,0.99548541283973,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,False,True,False,0,False,False,False,False,False,False,False,0,False,False,False,False,2da625c007becf55f38a55b68ad801962bb34e3906748ffaa6f8f9a5c0f4d3bb,0.9901914097667728,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,True,False,False,0,False,True,False,False,True,True,False,0,True,True,True,False,2b23419912c964e494dc6bad1447a6c96b3afd79035503f0c3b2e224eeea18f0,0.9274071575503294,0
False,True,True,True,False,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,2b0716946cfd4fc73410b87b35161a906b3e2b48af53ff4dc3c88e2eb45065c4,0.9625849428369097,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,25f5aeddf5a802be7b780bf802e3105b07a6c28650312c51e03aedb9a21a4bbe,0.9536326843083074,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,True,True,True,0,False,True,False,False,False,True,False,0,True,True,True,False,25cecdda952ea6450e50940b90f76f11fc4151f46d1d01feec1682e9fd09e522,0.9588491386359556,0
False,True,True,True,False,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,False,False,True,False,0,False,False,False,False,False,False,False,0,False,False,False,False,229bf14a5d516abaadc5c8366549831ac1a14d08fa0a046253dbb6f4be85589f,0.9928867800998692,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,False,False,0,False,False,False,False,True,False,True,0,False,False,False,False,1e8cdf2a886b6914ae0d0cc4a451c29321128a19510f89ae788091b060778c92,0.9585693528629096,0
False,True,False,False,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,True,True,True,0,False,False,False,False,False,True,True,0,True,True,True,False,1d50aa33eda79c83c278711f0fa86da8d3576e02d2acdbea5cbced0d18bbf12d,0.9725660189710128,0
False,True,True,True,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,16590aa85c2c15a26349366876c38361091f5acad751788b2e6e44cf4bc6439e,0.9793570329568876,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,1645124cf9753dd0e0395edc0a91a0d73369554875e2ab3eadcef7b556e4efca,0.9690348415410822,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,True,True,0,False,True,False,False,False,True,False,0,True,True,False,False,136e8cb2dd683bd2cebd8995da163338571145a0eb00bbecd2905e5410621229,0.9816313297360169,0
False,True,True,False,False,True,False,True,False,False,0,18,False,False,0,0,0,6,True,False,False,True,True,False,0,False,False,False,False,False,True,False,0,True,True,True,False,12f693d3898a60828da98de7eba7c24e7d935ea656604506518d026b54d43bc9,0.9603638338195688,0
False,True,False,False,True,False,False,True,False,False,0,18,False,False,0,0,0,6,True,True,True,True,True,False,0,False,False,False,False,False,True,False,0,True,True,False,False,1042e25157835938775a194505057ecf1fc48c4dfb19836b3e83fc0b6a56b6ac,0.9786367519688566,0
False,True,False,True,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,0cea47c2e9603248a82f508b8df7f251c5e1ba1046a6587ed0e977c92ebc69b4,0.970765428389945,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,True,True,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,090feeffb5f31c33a605f5bbea54a7a8fe2e5470e327a5eb308f261eb14e41fc,0.9925600916215704,0
False,True,False,False,True,True,False,True,False,False,0,18,False,False,0,0,0,6,False,False,True,True,False,True,0,False,False,False,False,True,True,False,0,True,True,False,False,087f0808795105e6e074ccb1b87d6e3dbce63c0663de2923c202f6d85b0bc318,0.9571228243411082,0
False,True,True,False,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,False,True,0,False,False,False,False,True,False,True,0,False,False,False,False,085f554ed9b20e1cb6467d1b3cac8459bc784461c5dbe2879e06215b28c216ad,0.9675366301480576,0
False,True,False,True,True,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,False,True,True,False,0,False,True,False,False,False,True,False,0,True,True,True,False,06fad9e66ad574f6ac42c46894193e099345b13f6fac61aba3f50d62c21f0032,0.9492773613122232,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,True,0,False,True,False,False,True,False,False,0,False,False,False,False,0351442e1892be6af545eda545d1a0261d0d23fb0cbc55109f1666bde117fec4,0.9522064593991496,0
False,True,False,False,True,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,False,False,False,False,False,False,0,False,False,False,False,02cde90ec2028f8504ebdfb9356b1804c2679af89c8ff161dbefeba51e8b9824,0.9912096540494398,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,False,False,False,False,True,False,False,0,False,False,False,False,01c1cd262c3b8a05930fdf50e7f65430a636028b06e6def9793e9b58289641b7,0.9644205384871348,0
